ORDER_NO;LINE_NO;RELEASE_NO;ORDER_DATE;REQUISITION_NO;VENDOR_NO;VENDOR_NAME;PART_NO;PART_DESCRIPTION;COMPANY_NAME;BILLING_ADDRESS;NAMA_PIC_BILLING;TELEPHONE_PIC_BILLING;SHIPPING_ADDRESS;FULL_NAME_PIC_SHIPPING;BUY_QTY_DUE;WANTED_RECEIPT_DATE;TERM;ORDER_FOR;DELIVERY_TERMS_DESC;PO_TRANSPORT;REVISION;HEADER_STATUS;LINE_STATUS
CAN21001457;1;1;2021/08/12 17:40:41.000;CAN210001196;37118;PALU AGRO LESTARI;111033262;FASTRACK;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);GDG PABRIK CAN3, Jalan Trans Palu Sabang No. 19, Dalaka Sindoe, Kab. Donggala, Sulawesi Tengah;CAN3-PBK PUPUK NPK; 50.0;2021/08/04 00:00:00.000;7 days after invoice received;SHE;FRANCO;TIDAK ADA; 0.0;Released;Released
CPN21000108;1;1;2021/08/12 15:15:18.000;CPN210000089;51440;ARTHAPUSAKA MITRASAKTI;111031637;OLIE;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL CPN1, MARINDO PO. BOX 114, TANJUNG, JAING HILIR, MURUNG PUDAK, TABALONG,;CPN1-SAWIT(INTI+PKS); 208.0;2022/02/22 00:00:00.000;30 days after invoice received;CORP OLI JULI-FEB 2022;FRANCO;TIDAK ADA; 0.0;Released;Released
RAS21000533;1;1;2021/08/12 15:18:21.000;RAS210000251;21778;CATUR PUTRA HARMONIS;111031637;OLIE;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL RAS, JL. MATANDAU NO. 28, BAHONTULA PETASIA, KAB. MOROWALI, SULAWESI TENGAH;RAS1-SAWIT(INTI); 416.0;2022/02/22 00:00:00.000;30 days after invoice received;CORP OLI JULI-FEB 2022;FRANCO;TIDAK ADA; 0.0;Released;Released
SAM21001290;1;2;2021/08/12 15:15:53.000;SAM210000878;51440;ARTHAPUSAKA MITRASAKTI;111031637;OLIE;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL SAM, DESA BAJAYAU, BAJAYAU DAHA BARAT, HULU SUNGAI SELATAN, KALIMANTAN SELATAN;SAM1-SAWIT(INTI); 12688.0;2022/02/22 00:00:00.000;30 days after invoice received;CORP OLI JULI-FEB 2022;FRANCO;TIDAK ADA; 0.0;Released;Released
SAM21001290;2;1;2021/08/12 15:15:53.000;SAM210000877;51440;ARTHAPUSAKA MITRASAKTI;111034822;OLIE;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL SAM, DESA BAJAYAU, BAJAYAU DAHA BARAT, HULU SUNGAI SELATAN, KALIMANTAN SELATAN;SAM1-SAWIT(INTI); 3328.0;2022/02/22 00:00:00.000;30 days after invoice received;CORP OLI JULI-FEB 2022;FRANCO;TIDAK ADA; 0.0;Released;Released
SAM21001290;1;1;2021/08/12 15:15:53.000;SAM210000877;51440;ARTHAPUSAKA MITRASAKTI;111031637;OLIE;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL SAM, DESA BAJAYAU, BAJAYAU DAHA BARAT, HULU SUNGAI SELATAN, KALIMANTAN SELATAN;SAM1-SAWIT(INTI); 12688.0;2022/02/22 00:00:00.000;30 days after invoice received;CORP OLI JULI-FEB 2022;FRANCO;TIDAK ADA; 0.0;Released;Released
SAM21001291;4;1;2021/08/12 15:12:57.000;SAM210000877;57028;INDRA ANGKOLA LUB;111030354;OLIE;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL SAM, DESA BAJAYAU, BAJAYAU DAHA BARAT, HULU SUNGAI SELATAN, KALIMANTAN SELATAN;SAM1-SAWIT(INTI); 627.0;2022/02/22 00:00:00.000;30 days after invoice received;CORP OLI JULI-FEB 2022;FRANCO;TIDAK ADA; 0.0;Released;Released
SAM21001291;3;1;2021/08/12 15:12:57.000;SAM210000877;57028;INDRA ANGKOLA LUB;111030165;OLIE;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL SAM, DESA BAJAYAU, BAJAYAU DAHA BARAT, HULU SUNGAI SELATAN, KALIMANTAN SELATAN;SAM1-SAWIT(INTI); 836.0;2022/02/22 00:00:00.000;30 days after invoice received;CORP OLI JULI-FEB 2022;FRANCO;TIDAK ADA; 0.0;Released;Released
SAM21001291;2;1;2021/08/12 15:12:57.000;SAM210000877;57028;INDRA ANGKOLA LUB;111030167;OLIE;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL SAM, DESA BAJAYAU, BAJAYAU DAHA BARAT, HULU SUNGAI SELATAN, KALIMANTAN SELATAN;SAM1-SAWIT(INTI); 418.0;2022/02/22 00:00:00.000;30 days after invoice received;CORP OLI JULI-FEB 2022;FRANCO;TIDAK ADA; 0.0;Released;Released
SAM21001291;1;1;2021/08/12 15:12:57.000;SAM210000877;57028;INDRA ANGKOLA LUB;111030350;OLIE;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL SAM, DESA BAJAYAU, BAJAYAU DAHA BARAT, HULU SUNGAI SELATAN, KALIMANTAN SELATAN;SAM1-SAWIT(INTI); 209.0;2022/02/22 00:00:00.000;30 days after invoice received;CORP OLI JULI-FEB 2022;FRANCO;TIDAK ADA; 0.0;Released;Released
SAL21008322;1;1;2021/08/12 12:24:59.000;SAL210002454;23967;ISS INDONESIA;700026189;OFFICE SUPPORT CONTRACT;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL SAL1, Desa Muara Delang, Kecamatan Tabir Selatan, Kabupaten Merangin, Propinsi Jambi;SAL1-SAWIT(INTI+PKS); 1.0;2021/09/12 00:00:00.000;7 days after invoice received;HRGA - ISS;FRANCO;TIDAK ADA; 0.0;Released;Released
SAL21008324;1;1;2021/08/12 12:26:00.000;SAL210002280;55023;ADI COMPUTER;410000025;PRINTER;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL SAL1, Desa Muara Delang, Kecamatan Tabir Selatan, Kabupaten Merangin, Propinsi Jambi;SAL1-SAWIT(INTI+PKS); 1.0;2021/10/12 00:00:00.000;7 days after invoice received;HRGA - LOADING INTI;FRANCO;TIDAK ADA; 0.0;Released;Released
SAL21008325;1;1;2021/08/12 12:26:42.000;SAL210002333;27669;SAHABAT SUKSES;175211700;Camsco Hour Meter;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);GDG PABRIK SAL1, Desa Muara Delang, Kecamatan Tabir Selatan, Kabupaten Merangin, Propinsi Jambi;SAL1-SAWIT(INTI+PKS); 10.0;2021/10/12 00:00:00.000;10 days after invoice received;PABRIK;FRANCO;TIDAK ADA; 0.0;Released;Released
SAL21008326;1;1;2021/08/12 12:27:14.000;SAL210002435;38767;CITRA MUSI LESTARI;111030326;WELDING ELECTRODE;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);GDG PABRIK SAL1, Desa Muara Delang, Kecamatan Tabir Selatan, Kabupaten Merangin, Propinsi Jambi;SAL1-SAWIT(INTI+PKS); 180.0;2021/10/12 00:00:00.000;10 days after invoice received;PABRIK;FRANCO;TIDAK ADA; 0.0;Released;Released
SAL21008327;1;1;2021/08/12 12:27:34.000;SAL210002435;11188;PELITA KENCANA;171630011;NOZZLE CENTRIFUGE;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);GDG PABRIK SAL1, Desa Muara Delang, Kecamatan Tabir Selatan, Kabupaten Merangin, Propinsi Jambi;SAL1-SAWIT(INTI+PKS); 40.0;2021/10/12 00:00:00.000;10 days after invoice received;PABRIK;FRANCO;TIDAK ADA; 0.0;Released;Released
SAL21008328;1;1;2021/08/12 12:27:48.000;SAL210002378;21010;ARTOMORO SAKTI;171950492;NYLOIL;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);GDG PABRIK SAL1, Desa Muara Delang, Kecamatan Tabir Selatan, Kabupaten Merangin, Propinsi Jambi;SAL1-SAWIT(INTI+PKS); 1.0;2021/10/12 00:00:00.000;10 days after invoice received;PABRIK;FRANCO;TIDAK ADA; 0.0;Released;Released
SAL21008329;1;1;2021/08/12 12:28:14.000;SAL210002378;49161;HOKINDO;171050071;V.BELT;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);GDG PABRIK SAL1, Desa Muara Delang, Kecamatan Tabir Selatan, Kabupaten Merangin, Propinsi Jambi;SAL1-SAWIT(INTI+PKS); 6.0;2021/10/12 00:00:00.000;10 days after invoice received;PABRIK;FRANCO;TIDAK ADA; 0.0;Released;Released
SAL21008330;1;1;2021/08/12 12:28:27.000;SAL210002378;58611;SUMBER ABADI;171911782;SEAL KIT;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);GDG PABRIK SAL1, Desa Muara Delang, Kecamatan Tabir Selatan, Kabupaten Merangin, Propinsi Jambi;SAL1-SAWIT(INTI+PKS); 1.0;2021/10/12 00:00:00.000;10 days after invoice received;PABRIK;FRANCO;TIDAK ADA; 0.0;Released;Released
BCL21001089;1;1;2021/08/12 10:45:40.000;BCL210001002;57238;YANFA JAYA;700026132;JASA REHAP RUMAH G2 PERMANEN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);KTR BESAR BCL, DESA BENTOT, KEC. PATANGKEP TUTUI, KAB. BARITO TIMUR, KALIMANTAN TENGAH;BCL1-SAWIT(INTI); 1.0;2021/08/31 00:00:00.000;7 days after invoice received;G2 PEMANENT;FRANCO;TIDAK ADA; 0.0;Released;Released
BCL21001090;1;1;2021/08/12 10:47:09.000;BCL210001001;57238;YANFA JAYA;700026134;JASA REHAP RUMAH G1 PERMANEN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);KTR BESAR BCL, DESA BENTOT, KEC. PATANGKEP TUTUI, KAB. BARITO TIMUR, KALIMANTAN TENGAH;BCL1-SAWIT(INTI); 1.0;2021/08/31 00:00:00.000;7 days after invoice received;G1 PEMANENT;FRANCO;TIDAK ADA; 0.0;Released;Released
BCL21001091;1;1;2021/08/12 10:47:22.000;BCL210001000;57238;YANFA JAYA;700026132;JASA REHAP RUMAH G2 PERMANEN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);KTR BESAR BCL, DESA BENTOT, KEC. PATANGKEP TUTUI, KAB. BARITO TIMUR, KALIMANTAN TENGAH;BCL1-SAWIT(INTI); 1.0;2021/08/31 00:00:00.000;7 days after invoice received;G2 PEMANENT;FRANCO;TIDAK ADA; 0.0;Released;Released
BCL21001092;1;1;2021/08/12 10:47:41.000;BCL210000999;57238;YANFA JAYA;700026132;JASA REHAP RUMAH G2 PERMANEN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);KTR BESAR BCL, DESA BENTOT, KEC. PATANGKEP TUTUI, KAB. BARITO TIMUR, KALIMANTAN TENGAH;BCL1-SAWIT(INTI); 1.0;2021/08/31 00:00:00.000;7 days after invoice received;G2 PEMANENT;FRANCO;TIDAK ADA; 0.0;Released;Released
BCL21001093;1;1;2021/08/12 10:48:00.000;BCL210000998;57238;YANFA JAYA;700026132;JASA REHAP RUMAH G2 PERMANEN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);KTR BESAR BCL, DESA BENTOT, KEC. PATANGKEP TUTUI, KAB. BARITO TIMUR, KALIMANTAN TENGAH;BCL1-SAWIT(INTI); 1.0;2021/08/31 00:00:00.000;7 days after invoice received;G2 PEMANENT;FRANCO;TIDAK ADA; 0.0;Released;Released
BCL21001094;1;1;2021/08/12 10:48:17.000;BCL210000994;57238;YANFA JAYA;700026132;JASA REHAP RUMAH G2 PERMANEN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);KTR BESAR BCL, DESA BENTOT, KEC. PATANGKEP TUTUI, KAB. BARITO TIMUR, KALIMANTAN TENGAH;BCL1-SAWIT(INTI); 1.0;2021/08/31 00:00:00.000;7 days after invoice received;G2 PEMANENT;FRANCO;TIDAK ADA; 0.0;Released;Released
BCL21001095;1;1;2021/08/12 10:48:43.000;BCL210000993;57238;YANFA JAYA;700026132;JASA REHAP RUMAH G2 PERMANEN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);KTR BESAR BCL, DESA BENTOT, KEC. PATANGKEP TUTUI, KAB. BARITO TIMUR, KALIMANTAN TENGAH;BCL1-SAWIT(INTI); 1.0;2021/08/31 00:00:00.000;7 days after invoice received;G2 PERMANENT;FRANCO;TIDAK ADA; 0.0;Released;Released
BCL21001096;1;1;2021/08/12 10:49:00.000;BCL210000992;57238;YANFA JAYA;700026132;JASA REHAP RUMAH G2 PERMANEN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);KTR BESAR BCL, DESA BENTOT, KEC. PATANGKEP TUTUI, KAB. BARITO TIMUR, KALIMANTAN TENGAH;BCL1-SAWIT(INTI); 1.0;2021/08/31 00:00:00.000;7 days after invoice received;G2 PERMANENT;FRANCO;TIDAK ADA; 0.0;Released;Released
BCL21001097;1;1;2021/08/12 10:49:18.000;BCL210000990;57238;YANFA JAYA;700026132;JASA REHAP RUMAH G2 PERMANEN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);KTR BESAR BCL, DESA BENTOT, KEC. PATANGKEP TUTUI, KAB. BARITO TIMUR, KALIMANTAN TENGAH;BCL1-SAWIT(INTI); 1.0;2021/08/31 00:00:00.000;7 days after invoice received;G2 PERMANENT;FRANCO;TIDAK ADA; 0.0;Released;Released
SIP21003014;3;1;2021/08/10 17:22:34.000;SIP210001581;11294;MEDIATAMA;171580319;KAP LAMPU;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL SIP, Desa Pandu Senjaya, Kec. Pangkalan Lada, Kab. Kotawaringin barat, Kalimantan Tengah;SIP1-SAWIT(INTI+PKS); 50.0;2021/11/30 00:00:00.000;10 days after invoice received;NURRAHMAN IFTAH FITRDI;FRANCO;TIDAK ADA; 0.0;Released;Released
SIP21003014;2;1;2021/08/10 17:22:34.000;SIP210001581;11294;MEDIATAMA;171580115;FITTING PORSELIN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL SIP, Desa Pandu Senjaya, Kec. Pangkalan Lada, Kab. Kotawaringin barat, Kalimantan Tengah;SIP1-SAWIT(INTI+PKS); 50.0;2021/11/30 00:00:00.000;10 days after invoice received;NURRAHMAN IFTAH FITRDI;FRANCO;TIDAK ADA; 0.0;Released;Released
SIP21003014;1;1;2021/08/10 17:22:34.000;SIP210001581;11294;MEDIATAMA;171580298;LAMPU XL;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL SIP, Desa Pandu Senjaya, Kec. Pangkalan Lada, Kab. Kotawaringin barat, Kalimantan Tengah;SIP1-SAWIT(INTI+PKS); 24.0;2021/11/30 00:00:00.000;10 days after invoice received;NURRAHMAN IFTAH FITRDI;FRANCO;TIDAK ADA; 0.0;Released;Released
SIP21003015;1;1;2021/08/10 17:22:10.000;SIP210001581;37434;KALIMANTAN PRATAMA MANDIRI;171680052;PINTU FIBER;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL SIP, Desa Pandu Senjaya, Kec. Pangkalan Lada, Kab. Kotawaringin barat, Kalimantan Tengah;SIP1-SAWIT(INTI+PKS); 3.0;2021/11/30 00:00:00.000;10 days after invoice received;NURRAHMAN IFTAH FITRDI;FRANCO;TIDAK ADA; 0.0;Released;Released
SIP21003016;1;1;2021/08/10 17:21:32.000;SIP210001692;37434;KALIMANTAN PRATAMA MANDIRI;111030229;SEMEN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL SIP, Desa Pandu Senjaya, Kec. Pangkalan Lada, Kab. Kotawaringin barat, Kalimantan Tengah;SIP1-SAWIT(INTI+PKS); 50.0;2021/12/31 00:00:00.000;10 days after invoice received;NURRAHMAN IFTAH FITRADI;FRANCO;TIDAK ADA; 0.0;Released;Released
SIP21003017;1;1;2021/08/10 17:21:06.000;SIP210000975;11294;MEDIATAMA;171470220;BREAKER;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL SIP, Desa Pandu Senjaya, Kec. Pangkalan Lada, Kab. Kotawaringin barat, Kalimantan Tengah;SIP1-SAWIT(INTI+PKS); 5.0;2021/12/31 00:00:00.000;10 days after invoice received;NURRAHMAN IFTAH FITRADI;FRANCO;TIDAK ADA; 0.0;Released;Released
TPP21003396;1;1;2021/08/10 15:58:03.000;TPP210001963;53122;GEMILANG PRATAMA;700050236;JASA INSTALL INCLINED CONVEYOR;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);KTR BESAR TPP4, DESA SEI SAGU KEC. PASIR PENYU, KAB. INDRA GIRI HULU - RIAU, , RIAU;TPP4-WORKSHOP SENTRA; 1.0;2021/08/19 00:00:00.000;7 days after invoice received;098/TPP4/VII/2021;FRANCO;TIDAK ADA; 0.0;Released;Released
TPP21003397;1;1;2021/08/10 15:57:46.000;TPP210002042;58258;RAHMAT SEMESTA ABADI;700050242;JASA INSTALL SHELL BUNKER;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);KTR BESAR TPP4, DESA SEI SAGU KEC. PASIR PENYU, KAB. INDRA GIRI HULU - RIAU, , RIAU;TPP4-WORKSHOP SENTRA; 1.0;2021/08/23 00:00:00.000;7 days after invoice received;107/TPP4/VII/2021;FRANCO;TIDAK ADA; 0.0;Released;Released
BCL21001161;1;1;2021/08/12 17:16:06.000;BCL210000923;52948;PERSADA INDOTRANS;111032751;CANGKANG;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);GDG PABRIK BCL2, Jalan Pelabuhan CPO (SP2 Sungai,  Rangit) Desa Bumiharjo, Kec, Kumai, Kab. Kotawaringin Barat, Kalimantan Tengah;BCL2-PBK PUPUK NPK; 105120.0;2021/10/03 00:00:00.000;7 days after invoice received;;FRANCO;TIDAK ADA; 0.0;Released;Released
LTT21002358;1;1;2021/08/12 06:47:28.000;LTT210000969;22195;ARITA PRIMA INDONESIA;121140128;PROFIL TANK;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);GDG PABRIK LTT1, DESA TOWIORA, KECAMATAN RIO PAKAVA, KABUPATEN DONGGALA, SULAWESI TENGAH;LTT1-SAWIT(INTI+PKS); 2.0;2021/09/18 00:00:00.000;7 days after invoice received;Ayarwillem;FRANCO;TIDAK ADA; 0.0;Released;Released
LTT21002359;5;1;2021/08/10 14:05:20.000;LTT210001223;14189;KARYA LESTARI;111034337;PULPEN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL LTT, DESA TOWIORA, KECAMATAN RIO PAKAVA, KABUPATEN DONGGALA, SULAWESI TENGAH;LTT1-SAWIT(INTI+PKS); 2.0;2021/09/15 00:00:00.000;7 days after invoice received;HN-GA;FRANCO;TIDAK ADA; 0.0;Released;Released
LTT21002359;4;1;2021/08/10 14:05:20.000;LTT210001223;14189;KARYA LESTARI;171160684;LABEL KERTAS;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL LTT, DESA TOWIORA, KECAMATAN RIO PAKAVA, KABUPATEN DONGGALA, SULAWESI TENGAH;LTT1-SAWIT(INTI+PKS); 10.0;2021/09/15 00:00:00.000;7 days after invoice received;HN-GA;FRANCO;TIDAK ADA; 0.0;Released;Released
LTT21002359;3;1;2021/08/10 14:05:20.000;LTT210001223;14189;KARYA LESTARI;111032418;MAP KERTAS;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL LTT, DESA TOWIORA, KECAMATAN RIO PAKAVA, KABUPATEN DONGGALA, SULAWESI TENGAH;LTT1-SAWIT(INTI+PKS); 1.0;2021/09/15 00:00:00.000;7 days after invoice received;HN-GA;FRANCO;TIDAK ADA; 0.0;Released;Released
LTT21002359;2;1;2021/08/10 14:05:20.000;LTT210001223;14189;KARYA LESTARI;111032414;KERTAS F4;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL LTT, DESA TOWIORA, KECAMATAN RIO PAKAVA, KABUPATEN DONGGALA, SULAWESI TENGAH;LTT1-SAWIT(INTI+PKS); 15.0;2021/09/15 00:00:00.000;7 days after invoice received;HN-GA;FRANCO;TIDAK ADA; 0.0;Released;Released
LTT21002359;1;1;2021/08/10 14:05:20.000;LTT210001223;14189;KARYA LESTARI;111032413;KERTAS A4;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL LTT, DESA TOWIORA, KECAMATAN RIO PAKAVA, KABUPATEN DONGGALA, SULAWESI TENGAH;LTT1-SAWIT(INTI+PKS); 20.0;2021/09/15 00:00:00.000;7 days after invoice received;HN-GA;FRANCO;TIDAK ADA; 0.0;Released;Released
BCL21001162;1;1;2021/08/12 17:16:31.000;BCL210000922;52948;PERSADA INDOTRANS;111032751;CANGKANG;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);GDG PABRIK BCL2, Jalan Pelabuhan CPO (SP2 Sungai,  Rangit) Desa Bumiharjo, Kec, Kumai, Kab. Kotawaringin Barat, Kalimantan Tengah;BCL2-PBK PUPUK NPK; 104120.0;2021/10/03 00:00:00.000;7 days after invoice received;;FRANCO;TIDAK ADA; 0.0;Released;Released
